type,rating,listed_in,release_year,duration_mins,cluster
0,9,39,2015,159.0,0
0,14,121,2015,22.0,0
0,7,55,2016,105.0,0
0,11,470,2017,54.0,1
0,11,289,2017,121.0,2
0,8,363,2017,103.0,2
1,11,487,2017,1.0,1
0,11,375,2017,129.0,2
1,9,415,2011,1.0,1
1,9,244,2016,1.0,2
1,9,412,2014,1.0,1
1,9,244,2015,1.0,2
0,11,200,2016,95.0,2
1,9,244,2016,1.0,2
0,13,125,2016,80.0,0
1,12,394,2016,1.0,1
1,11,240,2014,1.0,2
1,9,393,2016,1.0,1
0,9,470,2017,67.0,1
0,11,214,2016,84.0,2
0,13,144,2016,97.0,0
1,11,241,2017,1.0,2
0,11,319,2016,86.0,2
1,9,412,2011,1.0,1
1,11,93,2013,5.0,0
0,11,200,2015,114.0,2
1,11,97,2012,2.0,0
1,11,100,2009,1.0,0
1,9,291,2017,1.0,2
0,11,215,2017,84.0,2
0,11,470,2017,67.0,1
0,9,288,2016,91.0,2
0,11,470,2017,63.0,1
1,11,471,2017,1.0,1
0,11,326,2017,116.0,2
0,11,329,2017,104.0,2
0,14,125,2017,14.0,0
0,12,274,2017,89.0,2
0,11,318,2017,108.0,2
0,11,470,2014,59.0,1
0,11,470,2014,74.0,1
1,14,422,2017,4.0,1
1,9,417,2017,4.0,1
1,12,394,2015,1.0,1
1,9,412,2012,1.0,1
1,9,412,2012,1.0,1
0,11,211,2017,84.0,2
1,9,405,2008,1.0,1
0,9,200,2012,97.0,2
1,11,414,2016,1.0,1
0,6,144,2011,95.0,0
1,9,244,2014,1.0,2
0,12,328,1966,116.0,2
1,13,433,2012,1.0,1
1,9,412,2010,1.0,1
0,11,470,2018,86.0,1
1,11,394,2016,3.0,1
0,9,176,1971,153.0,0
1,13,110,2015,1.0,0
0,11,319,2013,104.0,2
1,9,413,2014,1.0,1
0,12,200,1962,163.0,2
1,9,394,2014,1.0,1
0,9,375,2016,106.0,2
1,9,394,2011,1.0,1
1,11,244,2016,1.0,2
1,9,412,2009,1.0,1
1,9,244,2012,2.0,2
1,9,412,2014,1.0,1
0,9,326,1994,148.0,2
1,9,412,2014,1.0,1
1,9,393,2012,1.0,1
0,12,125,2016,105.0,0
1,9,264,2017,12.0,2
1,11,498,2017,1.0,1
1,14,80,2017,2.0,0
0,11,22,2017,121.0,0
0,11,470,2017,66.0,1
0,11,333,2015,102.0,2
0,9,274,2017,96.0,2
0,11,344,2017,89.0,2
0,12,331,2016,161.0,2
1,9,487,2017,5.0,1
1,14,433,2014,2.0,1
0,14,125,2017,24.0,0
0,11,470,2017,66.0,1
1,11,262,2016,2.0,2
0,11,289,2017,91.0,2
0,12,274,2017,92.0,2
1,14,422,2017,2.0,1
0,12,200,2017,104.0,2
0,11,470,2017,73.0,1
0,12,274,2017,47.0,2
0,11,470,2017,102.0,1
1,12,379,2016,1.0,1
1,12,379,2016,1.0,1
1,9,238,2017,1.0,2
1,12,238,2016,1.0,2
1,9,394,2015,1.0,1
1,9,383,2016,1.0,1
1,11,379,2017,1.0,1
0,11,325,2017,87.0,2
0,9,142,2017,117.0,0
0,11,52,2016,119.0,0
0,8,326,2016,130.0,2
1,11,105,2016,1.0,0
1,11,488,2017,2.0,1
0,11,373,2017,102.0,2
0,9,328,1993,154.0,2
0,12,274,2017,44.0,2
0,11,211,2016,96.0,2
0,9,274,2017,47.0,2
0,12,274,2017,44.0,2
0,11,319,2015,109.0,2
0,11,199,2016,89.0,2
0,11,220,2017,92.0,2
0,9,328,1993,122.0,2
0,12,282,2017,19.0,2
1,9,244,2015,1.0,2
1,14,423,2016,1.0,1
1,11,471,2015,3.0,1
0,9,25,1995,154.0,0
0,12,329,1969,152.0,2
0,9,326,1998,161.0,2
0,9,332,2016,123.0,2
1,9,412,2016,1.0,1
1,9,412,2016,1.0,1
0,12,274,2017,44.0,2
0,9,274,2011,80.0,2
0,11,470,2017,71.0,1
0,9,39,2017,153.0,0
1,11,501,2017,3.0,1
0,9,274,2017,79.0,2
0,9,39,2017,143.0,0
0,11,197,2017,123.0,2
0,11,55,2016,80.0,0
0,11,470,2017,73.0,1
0,9,5,2017,106.0,0
1,11,292,2017,1.0,2
0,11,282,2017,101.0,2
1,11,237,2017,1.0,2
0,11,470,2017,59.0,1
0,9,221,1992,164.0,2
0,9,200,1994,151.0,2
0,11,322,2016,84.0,2
0,9,442,2010,51.0,1
0,9,328,1995,142.0,2
0,11,326,2016,110.0,2
0,7,185,2016,86.0,2
1,14,430,2017,1.0,1
0,11,274,2017,101.0,2
0,11,189,2017,88.0,2
0,14,121,2017,86.0,0
0,11,470,2017,61.0,1
0,11,185,2017,81.0,2
1,13,422,2017,3.0,1
0,11,470,2017,72.0,1
0,12,135,2017,98.0,0
0,11,470,2017,64.0,1
0,11,319,2016,111.0,2
0,9,329,1996,148.0,2
0,9,200,1996,163.0,2
0,11,217,2016,95.0,2
0,11,332,2016,99.0,2
0,12,274,2017,44.0,2
0,11,329,2017,93.0,2
0,11,319,2015,89.0,2
0,11,281,2016,83.0,2
0,11,326,2016,104.0,2
0,9,274,2017,81.0,2
1,9,379,2015,1.0,1
1,9,383,2010,1.0,1
0,11,309,2017,53.0,2
0,11,344,2017,95.0,2
1,9,379,2015,1.0,1
1,11,241,2017,2.0,2
0,9,200,2016,149.0,2
0,8,326,2016,106.0,2
0,11,217,2016,108.0,2
0,11,470,2017,66.0,1
1,14,433,2016,1.0,1
1,11,487,2017,1.0,1
1,11,291,2017,1.0,2
0,11,38,2017,113.0,0
1,14,433,2017,4.0,1
0,11,322,2017,83.0,2
0,11,470,2017,50.0,1
0,12,148,2014,97.0,0
0,9,148,2014,105.0,0
0,9,148,2016,107.0,0
0,11,200,2017,99.0,2
0,9,200,2016,101.0,2
0,9,329,2016,81.0,2
0,11,200,2016,92.0,2
0,9,185,2017,131.0,2
0,11,218,2016,101.0,2
0,8,470,2016,96.0,1
0,11,185,2017,85.0,2
1,9,383,2016,1.0,1
1,11,498,2017,2.0,1
0,11,329,2016,110.0,2
0,11,215,2017,89.0,2
0,1,442,2017,88.0,1
1,11,412,2005,1.0,1
0,11,200,2016,88.0,2
0,11,309,2016,88.0,2
0,9,32,1971,143.0,0
0,11,318,2015,83.0,2
0,9,326,2014,107.0,2
0,11,274,2010,99.0,2
0,9,53,1975,134.0,0
0,11,326,2017,78.0,2
0,11,326,2016,81.0,2
0,11,332,2016,106.0,2
0,11,470,2016,51.0,1
1,11,291,2017,1.0,2
1,11,117,2016,2.0,0
0,11,322,2017,102.0,2
0,11,470,2017,63.0,1
1,14,110,2017,2.0,0
0,11,470,2017,91.0,1
0,9,274,2016,93.0,2
0,11,309,2017,93.0,2
1,11,472,2017,1.0,1
1,9,77,2015,1.0,0
0,11,274,2016,97.0,2
0,9,199,2017,92.0,2
1,13,422,2017,1.0,1
1,11,446,2015,3.0,1
0,11,332,2016,137.0,2
1,12,412,2017,1.0,1
0,6,175,1992,143.0,0
0,8,39,2001,168.0,0
0,11,25,2006,117.0,0
0,12,276,2016,87.0,2
0,9,22,2001,160.0,0
1,12,455,2016,1.0,1
0,11,470,2017,62.0,1
0,11,331,2016,109.0,2
1,14,433,2017,1.0,1
0,11,318,2017,102.0,2
1,9,379,2016,1.0,1
0,12,329,2013,118.0,2
0,11,470,2017,57.0,1
1,9,412,2010,1.0,1
0,11,329,2016,94.0,2
1,11,381,2016,1.0,1
0,11,470,2017,71.0,1
0,9,52,2016,123.0,0
0,11,326,2015,97.0,2
0,11,52,2015,99.0,0
0,11,325,2017,97.0,2
1,14,422,2017,1.0,1
1,9,382,2016,1.0,1
1,12,393,2015,3.0,1
0,9,470,2017,67.0,1
0,11,375,2016,105.0,2
0,3,135,2016,78.0,0
0,3,148,2016,99.0,0
1,9,379,2013,1.0,1
0,11,52,2016,119.0,0
0,11,319,2015,109.0,2
1,9,383,2016,1.0,1
0,11,288,2010,107.0,2
1,12,379,2016,1.0,1
0,11,375,2016,92.0,2
0,11,326,2015,88.0,2
0,11,211,2017,71.0,2
0,11,470,2017,64.0,1
1,9,383,2016,1.0,1
1,9,80,2017,1.0,0
0,11,219,2016,97.0,2
0,11,470,2017,96.0,1
0,11,281,1977,150.0,2
0,11,228,2017,54.0,2
0,11,470,2017,78.0,1
0,11,309,2014,86.0,2
0,12,39,2015,154.0,0
0,9,22,2014,179.0,0
0,9,319,2015,93.0,2
0,11,25,2016,97.0,0
0,11,329,2016,108.0,2
0,13,125,2014,92.0,0
0,11,470,2017,78.0,1
0,11,326,2015,87.0,2
0,9,217,2016,99.0,2
0,11,373,2017,91.0,2
0,11,326,2016,102.0,2
0,11,470,2017,67.0,1
0,11,470,2017,57.0,1
0,9,326,2016,130.0,2
0,11,185,2017,80.0,2
0,11,470,2017,66.0,1
0,11,328,2008,105.0,2
0,12,326,2014,98.0,2
0,11,375,2014,91.0,2
0,11,326,2014,123.0,2
0,9,281,2016,82.0,2
0,11,359,2017,104.0,2
0,11,200,2015,109.0,2
0,9,470,2017,74.0,1
1,13,433,2017,1.0,1
0,7,353,2016,84.0,2
0,9,138,2017,98.0,0
0,14,121,2013,22.0,0
0,11,52,2016,100.0,0
0,6,149,2016,75.0,0
0,11,470,2017,69.0,1
0,11,332,2016,97.0,2
0,6,125,2007,92.0,0
0,11,319,2011,92.0,2
1,9,486,1999,7.0,1
0,11,326,2016,146.0,2
0,11,319,2016,97.0,2
1,9,379,2016,1.0,1
1,11,80,2016,2.0,0
1,9,455,2016,1.0,1
0,11,326,2016,93.0,2
0,11,445,2016,62.0,1
1,11,264,2018,2.0,2
0,14,442,2016,22.0,1
0,9,470,2016,88.0,1
0,11,309,2016,105.0,2
1,11,108,2016,1.0,0
0,11,309,2016,88.0,2
0,11,217,2015,93.0,2
1,12,379,2012,1.0,1
0,11,289,2015,98.0,2
1,9,379,2012,1.0,1
1,9,383,2012,1.0,1
1,11,383,2011,1.0,1
1,9,408,2016,1.0,1
1,9,383,2012,1.0,1
1,9,80,2001,2.0,0
1,9,379,2012,1.0,1
1,12,107,2012,5.0,0
1,12,379,2012,1.0,1
0,12,319,2016,88.0,2
1,11,412,2017,1.0,1
0,11,470,2016,31.0,1
0,11,274,2016,83.0,2
1,11,234,2016,1.0,2
0,10,148,2015,38.0,0
0,9,60,2016,108.0,0
1,9,293,2016,1.0,2
1,9,393,2016,1.0,1
0,11,199,2016,97.0,2
1,9,292,2015,1.0,2
0,11,322,2016,81.0,2
0,9,289,2016,70.0,2
0,11,445,2016,62.0,1
1,11,157,2016,3.0,0
0,11,331,2016,99.0,2
1,10,434,2016,2.0,1
0,9,274,2016,112.0,2
0,11,318,2016,90.0,2
0,12,289,2016,56.0,2
0,9,326,2014,89.0,2
0,12,309,2013,24.0,2
0,9,217,2015,100.0,2
1,12,393,2016,1.0,1
1,12,393,2015,1.0,1
0,11,332,2015,116.0,2
0,11,199,2016,92.0,2
1,9,393,2016,1.0,1
0,11,470,1979,79.0,1
0,9,319,2016,72.0,2
0,11,281,2016,92.0,2
1,9,492,2016,1.0,1
0,11,470,2016,61.0,1
0,11,344,2016,88.0,2
0,9,319,2012,113.0,2
0,11,470,2016,67.0,1
0,11,470,2012,65.0,1
0,11,470,2016,62.0,1
0,11,319,2016,107.0,2
1,11,241,2016,1.0,2
1,11,97,2016,1.0,0
0,11,470,2016,69.0,1
0,11,319,2012,77.0,2
0,9,20,2016,98.0,0
1,11,292,2009,1.0,2
0,11,470,2016,71.0,1
1,11,244,2015,1.0,2
1,14,110,2016,2.0,0
0,11,470,2016,64.0,1
0,9,274,2016,112.0,2
0,12,274,2015,59.0,2
1,9,393,2011,1.0,1
1,9,393,2013,1.0,1
1,9,393,2013,1.0,1
1,11,393,2013,1.0,1
1,9,393,2012,1.0,1
1,9,393,2012,1.0,1
0,11,274,2016,91.0,2
0,13,442,2016,44.0,1
0,11,220,2015,107.0,2
0,3,125,2016,92.0,0
0,9,353,2016,89.0,2
0,12,274,2016,107.0,2
0,9,200,2016,94.0,2
0,11,217,2016,110.0,2
1,11,409,2016,1.0,1
0,11,200,2016,81.0,2
0,11,326,2016,77.0,2
1,11,505,2016,1.0,1
0,11,470,2016,64.0,1
0,11,222,2016,97.0,2
0,11,5,2012,77.0,0
0,12,6,2008,94.0,0
0,9,6,2010,94.0,0
0,9,219,2015,91.0,2
1,9,77,2006,1.0,0
1,11,244,2015,1.0,2
1,9,81,2008,2.0,0
0,11,274,2016,80.0,2
0,11,185,2016,95.0,2
0,11,443,2016,90.0,1
0,11,274,2016,101.0,2
0,11,470,2016,73.0,1
1,13,422,2016,1.0,1
0,11,39,2016,108.0,0
0,14,125,2016,25.0,0
1,12,394,2015,1.0,1
1,9,394,2015,1.0,1
0,11,309,2016,86.0,2
0,11,326,2015,105.0,2
1,9,393,2014,1.0,1
0,11,326,2010,100.0,2
1,9,393,2014,1.0,1
1,13,422,2012,1.0,1
0,11,319,2016,96.0,2
1,12,393,2015,1.0,1
0,11,219,2015,97.0,2
0,14,125,2016,73.0,0
1,11,410,2015,1.0,1
0,14,442,2016,44.0,1
0,9,326,2016,132.0,2
1,9,394,2015,1.0,1
0,11,319,2015,96.0,2
0,11,289,2016,92.0,2
0,11,217,2013,99.0,2
1,9,393,2015,1.0,1
0,11,274,2016,92.0,2
0,11,274,2016,99.0,2
0,11,470,2016,78.0,1
1,13,422,2016,4.0,1
0,11,470,2016,65.0,1
0,11,470,2016,65.0,1
0,11,470,2016,69.0,1
0,11,470,2016,64.0,1
0,11,470,2016,63.0,1
0,11,470,2016,63.0,1
0,11,373,2016,89.0,2
0,11,470,2016,60.0,1
0,2,442,2010,88.0,1
0,12,274,2016,41.0,2
0,9,288,2012,83.0,2
0,12,274,2016,25.0,2
0,11,470,2016,94.0,1
1,9,291,2016,1.0,2
1,14,422,2016,1.0,1
1,9,99,2015,1.0,0
1,11,120,2008,1.0,0
1,11,236,2011,9.0,2
0,9,274,2016,52.0,2
1,11,394,2010,1.0,1
1,9,96,2015,1.0,0
1,14,86,2016,2.0,0
0,9,470,2016,75.0,1
0,11,335,2016,92.0,2
0,11,288,2016,80.0,2
1,9,99,2001,1.0,0
1,11,96,2015,3.0,0
0,0,442,2015,88.0,1
0,9,274,2010,46.0,2
0,9,470,2005,72.0,1
0,12,470,2009,71.0,1
0,9,470,2012,77.0,1
0,9,470,2014,70.0,1
0,11,470,2016,73.0,1
0,11,470,2011,81.0,1
0,11,274,1994,63.0,2
1,9,96,2005,1.0,0
1,10,102,2008,1.0,0
0,11,274,2008,45.0,2
1,11,400,2016,1.0,1
0,9,274,2008,46.0,2
1,14,422,2016,2.0,1
0,11,318,2016,112.0,2
1,13,422,2016,3.0,1
0,11,344,2016,101.0,2
0,11,274,2016,117.0,2
0,8,0,2015,114.0,0
0,11,212,2016,96.0,2
1,9,80,2016,2.0,0
0,11,470,2016,87.0,1
1,11,479,2016,2.0,1
0,11,319,2015,105.0,2
1,13,422,2016,1.0,1
0,11,470,2016,80.0,1
0,11,199,2016,97.0,2
0,7,39,2015,105.0,0
0,11,445,2016,60.0,1
1,11,412,2016,1.0,1
1,12,294,2016,1.0,2
1,12,294,2016,1.0,2
0,11,20,2016,109.0,0
0,11,470,2016,60.0,1
0,11,185,2016,101.0,2
0,11,289,2016,91.0,2
0,11,470,2016,66.0,1
0,11,326,2016,127.0,2
0,8,359,2016,82.0,2
1,11,80,2015,1.0,0
0,11,288,2007,70.0,2
1,13,422,2012,2.0,1
1,9,385,2016,2.0,1
0,12,125,2016,23.0,0
0,8,207,2015,97.0,2
0,11,470,2016,62.0,1
0,9,281,2016,84.0,2
0,12,126,2016,90.0,0
1,11,487,2016,1.0,1
1,9,81,2014,1.0,0
0,7,58,2016,101.0,0
0,6,149,2015,74.0,0
1,9,291,2016,1.0,2
1,13,422,2016,2.0,1
0,11,470,2016,68.0,1
1,14,422,2016,3.0,1
1,13,422,2012,1.0,1
1,11,300,2016,1.0,2
0,11,470,2016,92.0,1
0,8,39,2008,107.0,0
0,8,52,2010,108.0,0
0,11,470,2016,74.0,1
0,11,442,2015,29.0,1
1,13,433,2014,1.0,1
0,11,470,2015,60.0,1
0,9,20,2015,120.0,0
0,11,217,2015,74.0,2
0,9,227,2015,57.0,2
1,12,412,2015,1.0,1
0,11,201,2015,91.0,2
0,11,470,2015,62.0,1
1,11,487,2015,1.0,1
0,11,199,2015,85.0,2
0,13,121,2015,90.0,0
1,11,508,2015,3.0,1
0,8,211,2015,105.0,2
0,11,470,2015,59.0,1
0,11,318,2015,137.0,2
0,11,323,2015,86.0,2
0,11,281,2015,99.0,2
0,9,470,2015,64.0,1
1,12,422,2014,1.0,1
0,9,288,2015,82.0,2
0,12,274,2014,90.0,2
0,11,322,2015,80.0,2
0,11,470,2015,62.0,1
1,11,487,2015,1.0,1
0,9,290,2015,92.0,2
1,14,422,2015,2.0,1
0,8,349,2014,78.0,2
0,11,470,2015,92.0,1
0,11,470,2015,69.0,1
0,9,288,2015,103.0,2
0,11,323,2015,92.0,2
1,13,111,1992,10.0,0
0,11,200,2014,143.0,2
0,11,274,2015,83.0,2
0,11,470,2015,78.0,1
0,9,288,2015,84.0,2
0,11,470,2015,84.0,1
1,13,422,2011,1.0,1
0,11,470,2015,58.0,1
0,11,274,2015,82.0,2
0,11,470,2015,83.0,1
0,9,274,2015,29.0,2
0,11,470,2015,72.0,1
0,11,442,2014,26.0,1
0,11,470,2014,81.0,1
1,11,260,2014,3.0,2
1,10,440,1998,5.0,1
0,11,470,2014,75.0,1
0,11,281,2014,100.0,2
0,11,274,2014,90.0,2
0,11,470,2014,68.0,1
0,11,470,2014,71.0,1
0,9,274,2014,100.0,2
0,12,274,2014,94.0,2
0,11,289,2014,80.0,2
0,9,274,2013,35.0,2
1,11,498,2013,3.0,1
0,12,274,2014,93.0,2
0,11,281,2013,105.0,2
0,10,131,2013,130.0,0
0,6,137,2013,100.0,0
0,11,470,2013,80.0,1
1,9,500,2007,4.0,1
1,11,265,2013,5.0,2
0,6,274,2011,76.0,2
0,9,309,1988,95.0,2
0,11,309,1986,96.0,2
0,9,309,1986,94.0,2
0,9,309,1990,94.0,2
0,12,343,1988,93.0,2
0,12,309,1987,96.0,2
0,12,309,1989,94.0,2
0,11,309,1988,94.0,2
0,12,343,1991,93.0,2
0,9,309,1990,95.0,2
0,9,344,1991,93.0,2
0,12,139,2000,75.0,0
0,11,326,2010,103.0,2
0,11,345,2009,29.0,2
0,11,326,2007,104.0,2
0,11,325,2006,81.0,2
0,7,51,2009,80.0,0
0,7,309,2008,123.0,2
0,8,309,1997,119.0,2
0,9,350,2019,118.0,2
0,11,353,2008,143.0,2
0,9,332,2014,149.0,2
1,9,412,2018,1.0,1
0,8,344,2018,144.0,2
0,9,199,2019,124.0,2
0,12,469,2017,87.0,1
0,9,39,2018,128.0,0
0,9,326,2017,117.0,2
0,9,326,2017,100.0,2
0,5,274,2015,84.0,2
0,9,281,2020,90.0,2
0,9,230,2018,105.0,2
1,9,393,2016,1.0,1
0,11,350,2017,106.0,2
0,11,217,2010,99.0,2
0,7,60,2005,93.0,0
1,11,244,2013,1.0,2
0,12,337,2014,89.0,2
0,9,339,2017,105.0,2
0,7,0,2008,109.0,0
0,11,281,2018,93.0,2
0,9,274,2016,75.0,2
1,9,104,2017,1.0,0
0,11,324,2017,90.0,2
1,9,379,2014,1.0,1
0,5,349,2015,90.0,2
0,8,359,2014,93.0,2
0,17,442,2017,37.0,1
0,8,52,2010,113.0,0
0,11,359,2018,89.0,2
0,7,0,2006,102.0,0
0,7,185,2009,102.0,2
0,11,349,2019,90.0,2
0,11,346,2018,94.0,2
0,7,288,2013,91.0,2
0,12,366,2015,107.0,2
0,9,466,2018,95.0,1
0,8,318,2016,119.0,2
0,8,185,2013,93.0,2
1,9,412,2018,1.0,1
0,11,51,2016,101.0,0
0,8,0,2017,93.0,0
0,11,25,2018,82.0,0
0,11,274,2017,70.0,2
0,7,197,2000,104.0,2
0,11,332,2003,121.0,2
0,7,333,2015,92.0,2
0,12,331,2016,124.0,2
0,12,277,2018,53.0,2
0,9,217,2016,91.0,2
0,8,20,2011,83.0,0
0,9,326,1989,93.0,2
0,11,274,2017,81.0,2
0,5,224,2015,86.0,2
0,11,25,2017,106.0,0
0,8,203,2014,97.0,2
0,7,230,2004,99.0,2
0,8,199,2011,100.0,2
0,9,326,2012,126.0,2
0,8,39,2017,94.0,0
0,11,353,2014,103.0,2
0,8,216,2017,96.0,2
1,9,512,2019,1.0,1
0,12,219,2018,137.0,2
1,12,102,2016,1.0,0
0,8,185,2017,104.0,2
0,9,319,2016,104.0,2
0,6,341,2016,94.0,2
0,6,17,1977,176.0,0
0,8,171,1971,137.0,0
0,8,337,1993,101.0,2
0,12,281,2015,111.0,2
0,8,309,2016,110.0,2
0,9,55,2016,142.0,0
0,8,211,2012,86.0,2
1,9,394,2013,1.0,1
0,11,274,2017,93.0,2
0,8,207,2013,86.0,2
0,9,346,2019,80.0,2
0,10,132,2011,92.0,0
0,8,513,2016,96.0,1
0,11,274,2018,87.0,2
1,9,238,2010,1.0,2
0,11,217,2012,98.0,2
0,8,344,2014,125.0,2
0,7,274,2014,91.0,2
0,9,281,2017,76.0,2
0,7,186,1998,82.0,2
0,11,326,2015,111.0,2
0,11,344,2015,92.0,2
0,8,322,2013,94.0,2
0,12,143,2011,91.0,0
0,5,470,2011,44.0,1
0,11,375,2016,108.0,2
0,7,326,2011,123.0,2
0,8,211,2009,106.0,2
0,12,318,2015,89.0,2
0,7,326,2015,98.0,2
0,8,230,1996,108.0,2
0,7,185,2012,92.0,2
0,6,337,2002,102.0,2
0,11,39,2008,103.0,0
0,9,274,2017,91.0,2
0,6,121,2018,110.0,0
1,11,118,2013,2.0,0
1,9,498,2015,1.0,1
0,11,345,2019,77.0,2
0,6,12,2018,99.0,0
0,11,329,2011,122.0,2
0,11,217,2017,150.0,2
0,12,200,2013,126.0,2
0,9,326,2011,164.0,2
0,9,326,2010,115.0,2
0,9,200,2010,133.0,2
0,12,200,2015,127.0,2
0,11,39,2012,100.0,0
0,9,221,2016,131.0,2
1,12,380,2017,2.0,1
0,14,125,2012,44.0,0
0,7,200,2002,101.0,2
0,11,326,2015,90.0,2
0,11,200,2016,89.0,2
0,11,343,2015,88.0,2
0,7,336,2007,133.0,2
0,8,0,2012,110.0,0
0,5,52,2010,112.0,0
0,8,0,2018,87.0,0
1,9,487,2018,1.0,1
0,9,34,2014,91.0,0
0,8,319,2013,111.0,2
0,9,347,2017,99.0,2
0,5,185,2018,86.0,2
1,12,100,2013,1.0,0
0,5,274,2012,93.0,2
0,11,274,2018,87.0,2
0,11,318,2008,107.0,2
0,8,44,2012,89.0,0
0,11,309,2018,92.0,2
1,11,115,2017,1.0,0
1,11,394,2010,2.0,1
1,9,242,2015,1.0,2
0,9,329,2006,122.0,2
0,8,274,2012,91.0,2
1,12,100,2014,1.0,0
0,9,319,2015,127.0,2
0,9,367,2004,153.0,2
0,11,217,2017,94.0,2
0,12,121,2016,106.0,0
0,11,283,2018,102.0,2
0,6,164,1974,112.0,0
0,12,274,2017,63.0,2
0,6,133,2018,90.0,0
0,9,274,2016,89.0,2
0,8,199,2018,101.0,2
0,3,121,1989,85.0,0
0,11,375,2019,83.0,1
0,10,147,2016,92.0,0
0,11,359,2018,84.0,2
0,8,345,2006,91.0,2
0,8,0,2018,100.0,0
0,8,309,2016,103.0,2
0,8,513,2001,103.0,1
0,10,121,2013,45.0,0
0,14,121,2014,45.0,0
1,13,422,2014,5.0,1
0,10,274,2017,90.0,2
0,9,230,2019,98.0,2
0,11,200,2015,92.0,2
0,9,15,1977,172.0,0
0,9,326,2011,125.0,2
1,9,291,2014,1.0,2
0,11,274,2016,81.0,2
0,8,0,2017,112.0,0
0,8,309,1999,122.0,2
0,9,274,2017,101.0,2
1,11,262,2017,3.0,2
0,11,274,2017,53.0,2
1,12,291,2018,1.0,2
0,9,274,2018,53.0,2
0,11,513,2019,99.0,1
0,8,36,2014,95.0,0
0,8,309,1998,119.0,2
0,8,318,2016,163.0,2
0,11,289,2018,55.0,2
1,9,505,2015,1.0,1
0,8,187,2000,102.0,2
0,11,309,2019,106.0,2
0,8,283,2015,128.0,2
0,12,281,2013,80.0,2
0,3,121,1986,80.0,0
0,3,121,1991,75.0,0
0,3,121,1999,75.0,0
0,3,121,2000,79.0,0
0,9,326,2012,87.0,2
1,9,394,2012,1.0,1
0,12,310,2018,97.0,2
0,11,200,2014,85.0,2
0,11,319,2017,111.0,2
0,11,201,2017,113.0,2
1,9,300,2018,1.0,2
0,8,318,2015,90.0,2
0,8,337,2001,103.0,2
0,7,185,2003,105.0,2
0,11,319,2015,104.0,2
1,9,420,2018,1.0,1
1,9,418,2018,1.0,1
0,9,332,2013,127.0,2
0,12,121,2016,92.0,0
0,12,319,2016,72.0,2
0,7,28,2018,118.0,0
0,11,217,2017,110.0,2
0,14,121,2018,65.0,0
1,12,291,2018,5.0,2
0,11,44,2018,90.0,0
0,9,319,2007,134.0,2
1,14,86,2012,2.0,0
0,11,274,2017,89.0,2
0,5,274,2016,86.0,2
0,7,358,2011,87.0,2
0,6,25,2015,107.0,0
0,9,318,2015,79.0,2
0,9,200,2018,87.0,2
0,9,200,2011,113.0,2
0,7,230,2011,110.0,2
0,6,125,2011,98.0,0
0,8,359,2014,93.0,2
0,7,230,1997,139.0,2
0,11,358,2019,94.0,2
0,5,39,2016,133.0,0
0,11,289,2016,81.0,2
0,9,341,2018,91.0,2
0,9,220,2012,122.0,2
1,14,249,2016,1.0,2
0,9,281,2014,102.0,2
0,9,212,2016,88.0,2
0,12,274,1994,49.0,2
1,11,293,2016,1.0,2
0,8,373,2014,110.0,2
0,7,60,2018,150.0,0
0,11,283,2017,97.0,2
0,9,331,2016,129.0,2
0,9,319,2013,99.0,2
0,9,326,2005,112.0,2
0,8,318,2006,143.0,2
0,11,281,2016,61.0,2
0,5,200,2016,95.0,2
0,5,349,2014,92.0,2
0,11,325,2019,97.0,2
0,8,344,2015,90.0,2
0,8,20,1995,119.0,0
0,8,20,2003,147.0,0
1,11,117,2014,3.0,0
0,11,513,2017,83.0,1
0,11,288,2016,83.0,2
1,9,412,2013,1.0,1
0,9,326,2006,91.0,2
0,9,309,2019,117.0,2
1,11,400,2016,1.0,1
0,3,138,1995,78.0,0
0,3,121,2001,75.0,0
0,3,121,2004,78.0,0
0,11,369,2017,149.0,2
0,9,220,2015,103.0,2
0,8,199,2017,94.0,2
0,5,24,2015,95.0,0
0,11,52,2010,122.0,0
1,11,393,2016,1.0,1
0,11,326,2002,107.0,2
0,9,220,2009,126.0,2
0,11,284,2015,122.0,2
0,9,326,2009,95.0,2
0,11,281,2017,101.0,2
0,13,121,2013,74.0,0
0,13,121,2010,74.0,0
0,13,121,2015,74.0,0
0,13,121,2015,83.0,0
0,13,121,2016,79.0,0
0,14,121,2010,72.0,0
0,13,121,2011,80.0,0
0,13,121,2016,75.0,0
0,13,121,2012,75.0,0
0,13,121,2017,72.0,0
0,7,20,2015,99.0,0
0,9,217,2013,91.0,2
0,12,53,1995,166.0,0
0,8,233,1998,103.0,2
0,8,184,1992,128.0,2
1,13,422,2016,1.0,1
1,11,263,2017,5.0,2
0,7,288,2018,87.0,2
1,9,260,2015,1.0,2
1,12,101,2016,1.0,0
0,12,164,1972,125.0,0
0,9,319,1982,121.0,2
0,11,274,2015,110.0,2
0,6,203,2016,88.0,2
1,13,422,2018,1.0,1
0,10,281,2013,52.0,2
0,7,217,1997,89.0,2
0,10,136,2013,52.0,0
1,12,291,2010,1.0,2
1,9,379,2015,1.0,1
1,9,251,2016,4.0,2
1,11,393,2016,2.0,1
0,7,186,1996,81.0,2
0,7,185,1992,73.0,2
0,9,200,2008,75.0,2
0,9,217,2016,99.0,2
